co_code,company_name,co_stkdate,bse_pb,nse_pb,eps_on_stkdate
272854,WOCKHARDT LTD.,20110801,569.4584,569.4584,-1.1559
2717,DISH T V INDIA LTD.,20110801,205.5816,205.7011,-1.234
102962,J S W ISPAT STEEL LTD. [MERGED],20110801,178.7242,178.7242,-8.639
77393,GOLDEN TOBACCO LTD.,20110801,109.5394,109.7774,-18.5248
247266,TAMILNADU TELECOMMUNICATIONS LTD.,20110801,94.1731,98.3898,-1.7622
132144,M M T C LTD.,20110801,63.6705,63.5731,0.6442
26485,B F UTILITIES LTD.,20110801,50.8041,50.8473,-0.8761
157827,NESTLE INDIA LTD.,20110801,30.8671,30.8492,93.7835
125016,KWALITY LTD.,20110801,30.4001,30.4001,2.6749
88770,H M T LTD.,20110801,28.1703,28.2451,-1.187
49138,COLGATE-PALMOLIVE (INDIA) LTD.,20110801,27.4439,27.4551,27.0213
62499,JUBILANT FOODWORKS LTD.,20110801,26.823,26.835,12.5536
72842,"FERTILISERS & CHEMICALS, TRAVANCORE LTD.",20110801,24.6149,24.6754,-1.3175
36895,BLUE CHIP INDIA LTD.,20110801,21.7267,21.7267,-0.537
94080,HINDUSTAN UNILEVER LTD.,20110801,21.2214,21.2345,10.0812
94000,HINDUSTAN COPPER LTD.,20110801,19.0161,19.0235,2.7612
23709,ASTRAZENECA PHARMA INDIA LTD.,20110801,17.8108,17.9737,24.304000000000002
251664,TITAN COMPANY LTD.,20110801,17.317,17.3208,5.2678
168589,PAGE INDUSTRIES LTD.,20110801,16.6332,16.6951,64.7936
42974,CASTROL INDIA LTD.,20110801,16.0735,16.124000000000002,20.2737
246538,T T K PRESTIGE LTD.,20110801,15.8348,15.8277,82.3861
54885,DABUR INDIA LTD.,20110801,15.6737,15.6956,2.707
42684,ZYDUS WELLNESS LTD.,20110801,15.5948,15.6013,15.4893
22859,ASIAN PAINTS LTD.,20110801,13.2322,13.2212,85.3182
52194,CRISIL LTD.,20110801,13.1411,13.1089,278.7436
81580,GILLETTE INDIA LTD.,20110801,12.4005,12.4592,25.8185
38924,BRITANNIA INDUSTRIES LTD.,20110801,11.5369,11.5841,12.2326
320945,UNITED BREWERIES LTD.,20110801,11.2348,11.3019,5.3806
95119,SKIL INFRASTRUCTURE LTD.,20110801,,11.2314,5.8287
48799,COAL INDIA LTD.,20110801,11.0322,11.0675,9.3331
119829,SPECTACLE VENTURES LTD.,20110801,11.0607,10.9893,0.0603
140097,MARICO LTD.,20110801,10.5893,10.5603,4.2658
67417,EMAMI LTD.,20110801,10.395,10.3982,8.4871
182523,PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.,20110801,10.2916,10.3591,47.0723
164646,TATA CONSULTANCY SERVICES LTD.,20110801,10.2995,10.3145,41.2082
92590,HERO MOTOCORP LTD.,20110801,10.2175,10.1971,104.4587
259928,V I P INDUSTRIES LTD.,20110801,9.7508,9.7733,24.5865
228300,RESPONSIVE INDUSTRIES LTD.,20110801,9.5111,9.5646,2.1216
375572,M V L LTD.,20110801,9.4633,9.5024,0.2972
82150,GLAXOSMITHKLINE PHARMACEUTICALS LTD.,20110801,9.398,9.4015,72.03399999999999
97066,I T C LTD.,20110801,9.3929,9.3929,6.7942
36277,3M INDIA LTD.,20110801,8.9003,8.9136,78.1531
229572,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,20110801,8.7593,8.7795,76.544
65745,ECLERX SERVICES LTD.,20110801,8.6801,8.6688,43.0377
149616,MOTHERSON SUMI SYSTEMS LTD.,20110801,8.3815,8.4122,8.0621
369167,INFO EDGE (INDIA) LTD.,20110801,8.3815,8.3731,16.9407
31130,BATA INDIA LTD.,20110801,8.2912,8.2993,31.9636
97042,AXISCADES ENGINEERING TECHNOLOGIES LTD.,20110801,8.1545,8.1843,2.4048
376597,L G B FORGE LTD.,20110801,8.1572,8.1572,-1.2329999999999999
41246,CADILA HEALTHCARE LTD.,20110801,8.0597,8.0857,26.6322
83013,GODREJ CONSUMER PRODUCTS LTD.,20110801,7.9009,7.9314,11.9512
227607,SIMBHAOLI SUGARS LTD. [MERGED],20110801,7.752000000000001,7.8381,-20.8092
374518,BAJAJ AUTO LTD.,20110801,7.6613,7.6516,89.60799999999999
239726,SUN PHARMACEUTICAL INDS. LTD.,20110801,7.6207,7.6272,14.309000000000001
226821,SIEMENS LTD.,20110801,7.527,7.5328,26.2114
139826,MARAL OVERSEAS LTD.,20110801,7.4878,7.5097,3.4813
96713,I L & F S INVESTMENT MANAGERS LTD.,20110801,7.3455,7.3576,1.6734
66185,EICHER MOTORS LTD.,20110801,7.3062,7.3184,32.3549
351367,GRAVITA INDIA LTD.,20110801,7.2985,7.3006,7.188
21420,A B B INDIA LTD.,20110801,7.261,7.2476,5.9615
5747,ADANI ENTERPRISES LTD.,20110801,7.112,7.1159,2.7463
387501,ZEE LEARN LTD.,20110801,7.0883,7.1051,0.0023
99431,PANASONIC APPLIANCES INDIA CO. LTD.,20110801,7.0705,6.9933,-1.7853
61857,INDIA POWER CORPN. LTD.,20110801,,6.8884,11.8332
175622,PIONEER DISTILLERIES LTD.,20110801,6.8385,6.8448,-13.2654
175214,PIDILITE INDUSTRIES LTD.,20110801,6.8106,6.7926,6.0257
6484,RELIANCE MEDIAWORKS LTD.,20110801,6.797999999999999,6.7567,-76.9476
12011,G E POWER INDIA LTD.,20110801,6.7025,6.7003,24.703000000000003
272097,WHIRLPOOL OF INDIA LTD.,20110801,6.6391,6.6281,11.0166
245363,SYMPHONY LTD.,20110801,6.6686,6.5913,63.3246
260926,V S T INDUSTRIES LTD.,20110801,6.4943,6.4799,70.6648
86597,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,20110801,6.3994,6.395,4.9471
83018,GODREJ INDUSTRIES LTD.,20110801,6.3693,6.3722,3.5038
274900,ZANDU REALTY LTD.,20110801,6.36,6.3489,4.4643
67834,EMPEE SUGARS & CHEMICALS LTD.,20110801,6.3607,6.348,-2.8947
52835,CUMMINS INDIA LTD.,20110801,6.2931,6.3085,30.6965
130382,LUPIN LTD.,20110801,6.3053,6.3067,16.3498
36937,BLUE DART EXPRESS LTD.,20110801,6.1901,6.1874,48.622
100632,INFOSYS LTD.,20110801,6.167000000000001,6.18,116.0944
271560,WENDT (INDIA) LTD.,20110801,6.2273,6.1787,83.25
192276,RALLIS INDIA LTD.,20110801,6.1359,6.1546,5.965
10678,ALFA LAVAL (INDIA) LTD.,20110801,6.1166,6.1226,70.6094
121704,ABBOTT INDIA LTD.,20110801,6.0446,6.0785,37.3814
136461,MAHINDRA HOLIDAYS & RESORTS INDIA LTD.,20110801,6.0222,6.065,12.6167
68332,ENGINEERS INDIA LTD.,20110801,6.0843,6.0589,15.9021
246535,T T K HEALTHCARE LTD.,20110801,5.9843,5.9951,19.8945
83025,GODREJ PROPERTIES LTD.,20110801,6.015,5.9711,13.0651
21283,ASAHI INDIA GLASS LTD.,20110801,5.8528,5.8492,1.0211
109856,JINDAL STEEL & POWER LTD.,20110801,5.8471,5.8441,22.3817
8183,AGRO TECH FOODS LTD.,20110801,5.8446,5.8412,5.9337
374456,WABCO INDIA LTD.,20110801,5.8804,5.8358,70.457
201184,RUSHIL DECOR LTD.,20110801,5.6975,5.7209,3.4722
88258,H C L TECHNOLOGIES LTD.,20110801,5.7117,5.7141,17.383
160874,NITIN FIRE PROTECTION INDS. LTD.,20110801,5.7156,5.7058,3.7499
6916,ADVANI HOTELS & RESORTS (INDIA) LTD.,20110801,5.819,5.7002,-0.8049
61957,DIVI'S LABORATORIES LTD.,20110801,5.6347,5.6368,34.0656
95632,HOUSING DEVELOPMENT FINANCE CORPN. LTD.,20110801,5.6279,5.622999999999999,25.0631
12007,G E T & D INDIA LTD.,20110801,5.5893,5.5938,8.2541
273275,WYETH LTD. [MERGED],20110801,5.4904,5.5008,59.0667
94089,HINDUSTAN MOTORS LTD.,20110801,5.4901,5.4901,-3.6836
86720,GUJARAT GAS CO. LTD. [MERGED],20110801,5.4563,5.4816,24.0062
40470,C M C LTD. [MERGED],20110801,5.4417,5.4429,45.198
242022,SUPREME INDUSTRIES LTD.,20110801,5.4314,5.438,13.2901
221948,SHOPPERS STOP LTD.,20110801,5.4169,5.4304,9.2857
374519,BAJAJ FINSERV LTD.,20110801,5.433,5.4273,3.3335
126400,LAKSHMI MILLS CO. LTD.,20110801,5.4175,5.4205,-25.735
3335,A V T NATURAL PRODUCTS LTD.,20110801,5.4015,5.4179,31.3362
64150,DYNAMATIC TECHNOLOGIES LTD.,20110801,5.3327,5.3549,10.9332
109300,JET AIRWAYS (INDIA) LTD.,20110801,5.3485,5.3516,-52.6374
99905,INDRAPRASTHA GAS LTD.,20110801,5.3188,5.3253,20.04
43729,CENTURY PLYBOARDS (INDIA) LTD.,20110801,5.3236,5.3087,3.6026
230409,SOLAR INDUSTRIES INDIA LTD.,20110801,5.2361,5.2598,31.1132
101293,SUNTECK REALTY LTD.,20110801,5.1632,5.1579,1.1991
80856,GENESYS INTERNATIONAL CORPN. LTD.,20110801,5.0643,5.0818,19.2646
96443,I C R A LTD.,20110801,5.08,5.0581,39.22
42443,CARBORUNDUM UNIVERSAL LTD.,20110801,5.0178,5.0377,13.0686
377259,D B CORP LTD.,20110801,4.9369,4.9399,13.8957
84205,KANSAI NEROLAC PAINTS LTD.,20110801,4.9036,4.908,39.4697
195939,REDINGTON (INDIA) LTD.,20110801,4.8808,4.8808,3.3902
93468,HIMACHAL FUTURISTIC COMMUNICATIONS LTD.,20110801,4.9074,4.8761,-4.6782
37451,BOMBAY DYEING & MFG. CO. LTD.,20110801,4.8601,4.8608,1.4798
164456,OPTO CIRCUITS (INDIA) LTD.,20110801,4.8099,4.834,13.1063
